,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
BCO2,-0.0012514001607662906,0.0046271375990953,-0.008777962239020021,-0.01154150349554279,0.0010429584024781897,-0.00017369854452372455,0.0023769049092576032,0.0018011071682390327,0.00047141490274657527,-0.00018331199085142025,-0.00550257163454651,-0.010256203571009388,0.01304690849474037,0.011252329958607199,-0.004232649495244295,0.01005007487043139,-0.002591742457912924,-0.016569008321248163,0.0017047727176232486,-0.031014368286530633,0.010215988260928517,0.012445040438303943,-0.015138258361981842,-0.02089747174499733,-0.004429247564370301,-0.014001480790964894,0.027053732627736915,0.019129361945602174,0.008420274451207743,-0.050703906292987336,0.03448269948186236,-0.0049183022073295835,0.0017014294235753319,-0.015350651285547894,-0.010172875081921169,0.0009425708883293166,-0.002571530659640891,0.038841063282068655,0.005764206761735856,-0.03469354412809513,0.01647974873294049,0.021369513138892862,0.030983741945529105,-0.0016025781112781624,0.03876728374790014,0.0024372343086666425,0.00332603283540394,0.00117535460820763,0.0539889139331133,-0.018486493527978126
RP3-508I15.21,-0.0002574428364273076,-0.012266601335564705,0.0009770576178745544,-0.009498933567441562,0.0014540142975275592,-0.004313155513265773,0.005717185389124417,-0.003451011585317849,-0.0018903108346934316,-0.00041588396036518205,0.00896713998986845,-0.009125263023889045,0.005999710424362509,-0.0116392124740574,0.0029910824434460775,0.0001947783896647931,0.009052696240381408,0.012012718550475004,-0.0065459395698250385,0.004967000326847423,0.0022644210289525244,-0.009028624218822445,0.004826828027530004,-0.0014107430954680492,0.008097864374617843,-0.017321873114353084,0.021825149697715804,-0.0035024133898732684,-0.002552630933406269,-0.0030828037696328733,0.0010814257008057108,-0.000772362779541267,-0.0013960623971467218,0.01746500241275596,0.016454394720198186,0.02567929613743792,-0.004160768785918683,-0.006719648425180056,0.009142905230933772,0.004211669614516814,0.013761874277525447,-0.010848534563816153,0.009604679236748962,0.007430325149457906,-0.00782882418699124,-0.0045923959517277894,0.002622195674283581,0.001711218921360079,-0.027092743957980947,-0.0029563647631912267
PVRL3,-0.000508838714197361,0.0019403051817554174,-0.00703468291132046,0.0023442224227698243,0.0015249251497769683,-0.00030458546684009936,-0.001410766461164421,-0.004093724147869474,0.0008597168643328656,-0.004027744120351201,0.009562997632145756,-4.807844566093178e-05,-0.005138378212671713,0.015974826003713805,0.011755918648862287,0.0012481201522674262,-0.00078670964180029,0.0013577525479870622,-0.0012070037716449796,-0.009577608388140244,-0.017019751297008345,0.00015919473187888267,0.006045744057145162,0.00908963165905774,0.01426820552602346,-0.00778784993905679,-8.642136885878005e-05,-0.0017830312500367596,-0.014863841449924552,-0.008552110554918859,0.01620159473106055,0.02208072130420034,0.010094269294261188,0.006193341623140978,-0.019859275410320246,-0.016863009421087954,-0.00045649671168651335,0.0039764884224568545,-0.022739664940164828,-0.0211747381598318,-0.002429197389720014,0.006937299430091663,-0.018292758593445854,0.009981162332642124,-0.017567535900647406,-0.016174292287224945,0.012750267028482719,-0.029553416578625466,-0.026201933015704015,-0.011996970874192492
MAST3,0.002512140964051434,-0.007764104629448556,0.0068459037212877105,-0.018689585040793218,0.001234240928050032,-0.0031745151099297525,-0.005943569252761645,-0.0038326881190896083,0.01989809242883652,0.01421122900222209,-0.009059821170056194,0.005058838236596225,0.004262209957585444,-0.010231780662386086,-0.004117179172457949,0.028582537964019654,0.029672116486523195,-0.0028421317037044813,0.006598954147498141,0.04378019280484881,-0.0022834762761688113,0.0046088901711230385,-0.028186143145387137,0.015554175077565124,0.005488346001573455,-0.007087859235727301,-0.044485766211122754,0.005605667031234496,-0.0005370192622427966,-0.007215157803264011,-0.028825237829537692,-0.04411479101364453,0.011230676667666542,-0.006247939477847438,0.035825131903862134,-0.0615403237566742,0.014462120207391703,0.047781980591092385,0.0799295792045748,0.00675365443916396,-0.005330005556840949,0.016344038713358877,-0.05545604225897303,-0.03405694367992011,-0.009942340534636943,0.015324365945602294,0.001100459667179407,0.020198163001221514,-0.02302281378646711,-0.017793008404178034
STRBP,-0.003923769110130303,0.011122033742827225,-0.059145799963482994,-0.029498962541632725,0.0013238779077929886,0.0016323692887761458,0.0037943783592644903,-0.0031544556573493876,0.004258282036161883,-0.0007248683485711477,-0.006050423791558793,-0.006616994632424794,0.0014317472431301936,0.016894768860293063,0.015036922796128449,-0.030371017091611257,-0.006828087179010248,-0.008135663952385769,0.035009820565318116,-0.007785425741108867,-0.024705910395190118,-4.2095287320529154e-05,-0.02242173348240252,-0.013325235083717885,-0.019851448357721957,0.01830949852060361,-0.033178293201338416,-0.01785930455075954,0.03769630812503186,0.04384070558775692,-0.04352621480644414,-0.006872204739551788,-0.034088870767761834,0.028413551288984214,-0.012086843492093048,0.010178686153764816,-0.0012293233778434705,0.015715235222621454,0.035373603061106346,-0.0014378049240979657,0.004391359594894451,-0.03389336193547994,0.02171206556426542,-0.010589883395495714,0.007968960344455128,0.02892980816363653,-0.012606833437060046,-0.005959540703344729,-0.020618286597625067,-0.0018587551377376617
ZNF554,-0.0005384663226717657,6.68395612824514e-05,0.0011039740785921681,0.009009518105195194,-0.0005881677699798174,-0.0010653210285706493,-0.0021941214630664366,-0.0018239293859312914,0.007053941144170678,0.0035441965727224696,0.014281572228862609,-0.01908505726590401,0.026908123809980755,-0.016839072654161513,0.004213002766998243,-0.005787522945797319,-0.00100462191613504,-0.018241633163656235,0.008647544770776238,-0.005942057291615038,0.01723314221431016,0.013252059022667538,-0.007601106391717603,0.012782716037064053,-0.022371966480332087,-0.030907373104309785,0.018826764604893825,-0.020068690190478522,7.392751209242543e-05,-0.02048249906235681,-0.016501811571068913,-0.008194261269136874,0.0524683941051778,0.053423003232377926,0.028946286347978967,0.034884846994073695,0.026778783033424108,0.027173092904830685,0.0020026282768081383,-0.012627016394769236,0.026659858101355516,-0.059355603167180124,-0.08995417942302242,0.012746850669391872,-0.062487295258557896,-0.05645596567752248,-0.023644952179651447,-0.02905704696280455,0.04129731621378069,-0.0001316551411959341
PRR4,-0.003926442203588411,0.02148656943986189,-0.004196502701441589,-0.0011083571611022495,-0.0004999769008605362,0.0015275289470580255,-0.005458630008890737,-0.006594604151951793,0.007219926617768234,0.0051455390516266806,-0.011894425618030518,-0.0074370351815043825,-0.006772249333305938,0.017781068118541576,0.011889886599505297,-0.007536274486658354,0.015934363544197656,0.012171005878950128,-0.007317949109417151,-0.005623022256089919,-0.017457657227945192,0.012406008687306219,-0.020139070221656268,0.015651245900243655,0.016359932831655082,-0.009534165164026082,-0.01750547204124719,0.00281278190292379,0.03201163616483414,-0.029869875186900423,-0.00043060932000149837,-0.005404406806063939,-0.023602992904377507,0.03545168828991216,0.0021471617798815615,-0.028543050599379026,-0.013657189833787102,-0.013336940493075558,-0.020443311777297437,-0.01507797203331342,-0.014946530588504248,0.017563836395852902,0.006472967730096193,-0.01161222402301208,0.024248365587404844,-0.01536878221068427,0.028912309907972198,-0.028918330923995584,0.01648393812090068,0.011723937228047002
CPOX,-0.001277291875225585,0.002479801782967957,0.0015984473204891717,0.0038256598109692023,-0.0016207592520703022,-0.0010929912529769525,0.0019992718664627747,-0.007618775546149368,-0.006690238421733856,-0.0046082863301148795,0.013166699358654964,0.0011977553726549906,0.0017097963991335005,0.011522082726524399,-0.0016414618495698904,0.002698311476725868,-0.02514507552855994,-0.04679355906034123,0.023719566581652564,0.010675171506173668,-0.031133928942851455,-0.014141243723324176,0.011906920285408067,-0.014512896371225877,-0.011395273748983152,-0.00025662589445679933,0.007846387034833728,-0.01161108372228661,-0.011694831006235955,0.043380107428010836,-0.021471532015893354,0.02297238558046429,-0.008473296298093604,-0.006499351621426405,0.013525564463078756,-0.03075545892238108,0.014094630564595931,0.014195884397455883,0.014117116868198328,-0.028890066897176818,-0.016461636513962867,-0.017748098387422993,0.036658045664932276,0.030481404321515575,0.013535915280939139,0.012320931183996273,0.0027679578082172966,-0.015857225993228714,-0.004737788677717741,-0.030795161555595724
AGRN,-0.0004685077345572967,-0.013022757846168381,0.004362769514470958,-0.00788909850458721,-0.0014592758449102129,-0.0014828564366421596,-0.0013847301347200802,0.0015609810964176503,0.0022797666833198472,0.0014438046278752795,0.005746588598798899,-0.013780682702904399,7.659844184058993e-05,-0.011256316124116686,0.007315596448471747,-0.011192705890091935,0.0065294973451123966,-0.001244422291701997,-0.0007828301611706329,0.009577208661167333,-0.007824987282752324,-0.013713295800775443,0.010916968721436406,0.0017621094017012144,0.013180780925276334,-0.005003734982399945,-0.006124921918256413,-0.00982555333309556,-0.0015902987317446497,-0.007951598883986364,-0.01009463521425994,0.00450416459728027,0.024163123968775745,-0.006717277978554712,-0.020922550042779726,0.0026021779181632206,0.0008683852003217044,0.01621030217308737,-0.005711263313855079,0.001729724070292712,-0.0022399889544624046,0.011635419782837463,0.0003447052407371063,0.01657892484273219,-0.010631593683490433,0.00884815618148281,0.005732774076477046,-0.014547096161786835,-0.014694655833239829,0.001797027184490062
MOSPD1,-0.002484429138752247,0.011393666273183384,-0.003576474327523825,-0.005344394825667019,0.0007010515664913713,0.0008072938102193286,-0.0013847465710102615,-0.0030406414801875605,-0.0065045549512050905,0.003177234318427583,0.0027305354570362032,-0.00850520019556396,0.002603608112154327,-0.00379931922465679,-0.029640216289015236,-0.03314907684445429,0.00013881039242673657,-0.01341658119088596,-0.012097087207879161,-0.060591456045402545,0.05398544897769183,-0.04238993764834363,0.018082574828725103,-0.004792019162880842,0.03690410007766018,-0.02004813294535858,0.0003180759818706153,-0.019880089589129086,-0.035514286216462645,-0.027928832526079393,-0.004085242569360175,-0.006717029156167247,-0.029275664759056262,-0.02215542244332934,0.019927649243289748,-0.027576982778071718,0.013647296354439504,-0.007465708569578193,0.019281482973791404,-0.007439141401474609,-0.016649421585606117,-0.03211507773391264,0.03031663439841952,-0.034010092217248156,0.00742840216520636,-0.008266602330544676,-0.0023381136416686784,-0.003544135445087777,-0.00637360440835258,-0.026242715263183544
PLCB1,-0.0012271980681710835,0.0004921545973964557,0.008402479049524965,-0.0006452419513734904,-0.004387187335395655,2.6680382379716915e-05,-0.0013875369769290843,0.002776010392907309,0.0037717045829969553,0.002331424110713653,0.0045664296828445885,-0.0053646569911721224,0.01673787061070729,0.0018098171863136434,-0.017526644397712,-0.002566404079212618,0.003023126818178576,-0.005746734356888664,-0.013543183632960754,-0.017038076072225506,-0.016222174691302854,-0.0011734938039447208,-0.01367486172594053,-0.015702921596405878,-0.014089653781088982,-0.010051270675058855,-0.00017727485812194833,0.0009697174790770247,0.02660862534607957,-0.014952033835547753,0.005818485773014614,-0.01493667144215655,0.006702865876096837,0.010255137651227366,0.020620997491181202,-0.019395729772744424,-0.001768465936184853,0.007438869247413182,0.0030486109778572433,0.01024323642884941,0.0026129281993636138,0.0044044419770525554,0.011111391871253158,0.009206557178581556,-0.011852155516000787,0.012573091705122394,-0.01486385545986349,-0.0018490580230737606,-0.013294774633406836,0.002085142588967034
NDUFB2-AS1,-0.0013775332237004727,0.00844660491744162,0.0019697991345433486,0.008938646941887774,0.0012160387869248562,-0.006046589052172342,0.005125022583885491,0.0006664685211711792,-0.0012706506046390894,0.0018904171725055321,0.0012160024625435736,0.004186022286407311,0.01067783123167548,-0.0007963781958106268,0.0020432168910126426,-0.0036737226059739307,0.0020016732596033013,0.00216481823515589,-0.002463953431089305,-0.010571043464257522,0.00591516666140667,0.00025375343337487245,0.011680342678805565,0.012936762839774085,0.004622307658521511,-0.0054416172217331546,0.002555578829942494,-0.001073174180839682,0.01180445107583928,-0.003084555967268819,-0.009242642976695154,-0.010576212175500855,-0.019974954242226454,0.013723791074775034,0.005956268514646156,0.0023092900065356265,-0.0070544801128762085,0.008638485612743468,0.004665043501971782,-0.027958836018926944,-0.0003474069547012683,-0.0004459261322071399,-0.005944347829688206,0.0040817208525338235,-0.01893808405260652,0.0026737346839639958,-0.00018259227448521242,-0.0001745893626779898,-9.516490047692134e-05,-0.0008168299752102314
ATP6V1A,0.00148929211552001,-0.0064914554030320246,0.003207823874609253,-0.014658513793827193,-0.002228887238013131,0.003480223894817087,-0.002309377076943754,0.001437415926223665,0.011560436584188073,0.009229024695805482,0.04114762729080608,-0.008246670849927374,0.00215723416044759,-0.013224989971515284,-6.118626665746127e-05,0.003935017359654512,0.025607279767638522,-0.025406240833051017,-0.004297707652608414,0.0059081347888668275,0.029239158043041377,0.011612425389462779,0.0036648754238688113,-0.004711422499000598,0.025400906638182463,0.009351129654715993,-0.029501202809642177,-0.02943224211882515,-0.009322581085883401,-0.03876154115252953,-0.03120708592125585,0.006006210814963721,0.014712337499839658,0.019766746443134173,-0.014729876928394264,-0.0017730922592305567,-0.032623312539993204,0.026023132075508878,1.3710942169636257e-05,-0.012796722543901568,0.010101774422380732,-0.0001753585686578877,0.00561987362897206,0.01768699673712451,0.017937014644634527,0.02052923135676725,0.011992023760300575,0.02947786456005976,-0.008365823354547375,0.001453454410008406
CACNA1C-AS2,-0.0007638688914349298,0.012074029939437863,0.004465325823739507,0.007267578493460386,0.0019258503549807024,-0.0004035200823610301,0.0028151821858881797,-0.0014615229325652122,-0.006609379128971801,0.007515219956786523,0.03605123544710672,-0.00035678991235197494,-0.00174774043479218,0.014093232963780119,0.011606355713512428,-0.0006386387179784416,-0.007649124508183285,-0.003689939505368033,0.006161773035477733,-0.004189779686217183,-0.006015034933173241,-0.002722148304856426,-0.0026424296295588386,0.02358547908778893,0.015617539165340994,-0.003469225648311856,-0.011698676048294745,0.005767482682362246,-0.004733098649546654,0.0019212301364829004,0.0014377604670957195,-0.0081502201472309,-0.019753453534755536,0.020405154900565194,0.0003516461421894223,-0.001970057844840608,0.015715991276878512,0.020473280852453913,0.00883572957079293,0.0007476108629123762,0.025931366718295087,-0.010058934402975426,-0.006970415203124328,0.03387636683317327,-0.017172371054947656,-0.003918006048203644,-0.015689602638021827,-0.0054580459070456685,0.0039823322652340915,-0.004700839316739281
UAP1L1,-0.0009546418895022288,-0.0077535049172527855,-0.0005864028032529611,0.00213268471267995,-0.0011251470768653354,0.00030107093591887795,-0.000828556321582008,-0.0021393010775638396,-0.003984872951319074,-0.005970976875288519,0.008816742163060463,-0.0005907635557198324,0.00777860332098699,-0.0023811465044399956,0.00831912899306345,-0.02164675441164712,0.006414871391655599,-0.006398588802056843,0.005796781502765265,0.001152100552275273,-0.014122478995598028,-0.014095668740280953,-0.002177021968195996,0.0021807160136290116,0.014257821860163401,0.015654376620937886,0.0002684142208843278,-0.00599317497936956,0.0008429471130536753,0.0043359788292625535,0.001182395837223074,0.007989458556511087,0.003448899827282127,0.01433890503922175,-0.007779581861850575,-0.021404624199630323,0.00013399532649173602,-0.01667296272744031,-0.02272883005210572,-0.013638288825136863,-0.012717026986369739,0.005670017436103852,-0.004248505316318368,0.002916042092517,-0.018550365769576423,0.020248705986990936,-0.003933362169196264,-0.006441340440193742,-0.008039752390652289,0.015012074217523246
