PC,eigenvalue,explained_variance_ratio
PC1791,0.07034815153802118,3.5174075769010585e-05
PC1792,0.07018157001815387,3.509078500907693e-05
PC1793,0.0695918143885115,3.479590719425575e-05
PC1794,0.06940762126336004,3.4703810631680016e-05
PC1795,0.06918736504160367,3.459368252080183e-05
PC1796,0.06864847842983428,3.4324239214917134e-05
PC1797,0.06843923790874831,3.4219618954374156e-05
PC1798,0.06800088660415185,3.400044330207592e-05
PC1799,0.06760354785265296,3.380177392632648e-05
PC1800,0.06724391329630654,3.362195664815327e-05
PC1801,0.06701027133762022,3.350513566881011e-05
PC1802,0.0662350543254974,3.31175271627487e-05
PC1803,0.06582296829345463,3.291148414672731e-05
PC1804,0.06567282259386709,3.283641129693354e-05
PC1805,0.06518804514529611,3.259402257264805e-05
PC1806,0.06508647487522826,3.254323743761412e-05
PC1807,0.06477423326925587,3.238711663462793e-05
PC1808,0.06437917671881829,3.2189588359409146e-05
PC1809,0.06414608677609229,3.207304338804614e-05
PC1810,0.06374473738320284,3.1872368691601415e-05
PC1811,0.06357898130315534,3.1789490651577666e-05
PC1812,0.06342218066753404,3.171109033376701e-05
PC1813,0.06290185981536506,3.1450929907682526e-05
PC1814,0.06234552326283073,3.117276163141536e-05
PC1815,0.06219941095714348,3.1099705478571735e-05
PC1816,0.06183504364407103,3.0917521822035515e-05
PC1817,0.061685932152297895,3.084296607614894e-05
PC1818,0.06143893579464579,3.071946789732289e-05
PC1819,0.06137054917504728,3.068527458752363e-05
PC1820,0.06075511291514423,3.0377556457572113e-05
PC1821,0.06058984464159897,3.0294922320799482e-05
PC1822,0.06028703216382061,3.01435160819103e-05
PC1823,0.059718067464588055,2.9859033732294024e-05
PC1824,0.05926975085824427,2.9634875429122132e-05
PC1825,0.05920526476768609,2.960263238384304e-05
PC1826,0.05849692387899256,2.9248461939496276e-05
PC1827,0.05823644155469721,2.9118220777348604e-05
PC1828,0.05751939936271381,2.87596996813569e-05
PC1829,0.05746373214535843,2.873186607267921e-05
PC1830,0.057099154502466054,2.8549577251233024e-05
PC1831,0.05703018138125521,2.85150906906276e-05
PC1832,0.056773463630305575,2.8386731815152784e-05
PC1833,0.056447362087409525,2.822368104370476e-05
PC1834,0.055883925228561844,2.7941962614280918e-05
PC1835,0.05576148801287818,2.788074400643909e-05
PC1836,0.05555141494018745,2.7775707470093723e-05
PC1837,0.05526534080906361,2.76326704045318e-05
PC1838,0.05488507571303898,2.7442537856519487e-05
PC1839,0.05475975425587571,2.737987712793785e-05
PC1840,0.054498669582134895,2.7249334791067444e-05
PC1841,0.05426636724140676,2.7133183620703375e-05
PC1842,0.05353865313801388,2.6769326569006934e-05
PC1843,0.053301023991757374,2.6650511995878684e-05
PC1844,0.053003014388331327,2.650150719416566e-05
PC1845,0.05286523765928328,2.6432618829641637e-05
PC1846,0.05267068944192684,2.633534472096342e-05
PC1847,0.05239133112175211,2.619566556087605e-05
PC1848,0.052205590167225854,2.6102795083612923e-05
PC1849,0.05178460460977232,2.5892302304886157e-05
PC1850,0.051339103624275406,2.56695518121377e-05
PC1851,0.051186950346363586,2.559347517318179e-05
PC1852,0.05092625085602617,2.5463125428013082e-05
PC1853,0.0505272299227081,2.5263614961354045e-05
PC1854,0.049991424241366315,2.4995712120683155e-05
PC1855,0.04969832557907697,2.484916278953848e-05
PC1856,0.04945127140639861,2.47256357031993e-05
PC1857,0.049164618425311044,2.458230921265552e-05
PC1858,0.048952417854622184,2.4476208927311088e-05
PC1859,0.048674073545892815,2.4337036772946404e-05
PC1860,0.04847754300862364,2.423877150431182e-05
PC1861,0.04801450337558976,2.400725168779488e-05
PC1862,0.04787925804091234,2.3939629020456167e-05
PC1863,0.04783862518206402,2.3919312591032007e-05
PC1864,0.04727865858790855,2.3639329293954272e-05
PC1865,0.04686216882629132,2.343108441314566e-05
PC1866,0.0466850337628327,2.3342516881416348e-05
PC1867,0.046499091902174605,2.32495459510873e-05
PC1868,0.04622200820041917,2.3111004100209582e-05
PC1869,0.04616160960913014,2.308080480456507e-05
PC1870,0.04564947930811834,2.282473965405917e-05
PC1871,0.04548301710892405,2.2741508554462022e-05
PC1872,0.045369420096098546,2.268471004804927e-05
PC1873,0.044641358527745145,2.232067926387257e-05
PC1874,0.04439927377036447,2.2199636885182232e-05
PC1875,0.04419431870390293,2.2097159351951463e-05
PC1876,0.04387284868537936,2.193642434268968e-05
PC1877,0.043726508078096415,2.1863254039048204e-05
PC1878,0.04338266047470513,2.1691330237352563e-05
PC1879,0.04305422401950696,2.1527112009753478e-05
PC1880,0.0426600110876927,2.1330005543846348e-05
PC1881,0.04237192624435032,2.1185963122175157e-05
PC1882,0.04215487504270984,2.1077437521354915e-05
PC1883,0.041859633714475555,2.0929816857237774e-05
PC1884,0.04171378306801075,2.085689153400537e-05
PC1885,0.04126799536355838,2.063399768177919e-05
PC1886,0.04102739106828492,2.051369553414246e-05
PC1887,0.040865585765158634,2.0432792882579315e-05
PC1888,0.040405040931740605,2.02025204658703e-05
PC1889,0.04007086185246359,2.0035430926231795e-05
PC1890,0.03985638457487874,1.9928192287439365e-05
PC1891,0.03967966833515735,1.983983416757867e-05
PC1892,0.039110633026363,1.9555316513181497e-05
PC1893,0.03893734143019215,1.9468670715096073e-05
PC1894,0.03873547977009789,1.9367739885048942e-05
PC1895,0.03846104076064754,1.9230520380323766e-05
PC1896,0.03837646438766915,1.9188232193834574e-05
PC1897,0.038105036594467824,1.905251829723391e-05
PC1898,0.03779159904635302,1.8895799523176507e-05
PC1899,0.03753299304737175,1.8766496523685875e-05
PC1900,0.037081128777094914,1.8540564388547455e-05
PC1901,0.03701290801385489,1.8506454006927443e-05
PC1902,0.036688881386114335,1.8344440693057166e-05
PC1903,0.03635718852177186,1.8178594260885927e-05
PC1904,0.03627951657308202,1.8139758286541008e-05
PC1905,0.035904873270202274,1.7952436635101136e-05
PC1906,0.035327630922318824,1.766381546115941e-05
PC1907,0.035124783996303366,1.756239199815168e-05
PC1908,0.034918891078221645,1.745944553911082e-05
PC1909,0.03439904875798423,1.7199524378992115e-05
PC1910,0.03421215181220476,1.7106075906102376e-05
PC1911,0.03406141289363702,1.703070644681851e-05
PC1912,0.03389492116548191,1.6947460582740952e-05
PC1913,0.03375361119551025,1.6876805597755123e-05
PC1914,0.033644328322367086,1.682216416118354e-05
PC1915,0.03318437679323703,1.6592188396618516e-05
PC1916,0.032993962529313234,1.6496981264656616e-05
PC1917,0.03257672285524909,1.6288361427624544e-05
PC1918,0.03224640414006892,1.612320207003446e-05
PC1919,0.031931314662398076,1.5965657331199035e-05
PC1920,0.03182077598669575,1.5910387993347874e-05
PC1921,0.03172621998368522,1.5863109991842606e-05
PC1922,0.03144991591414001,1.5724957957070003e-05
PC1923,0.031142465785957286,1.5571232892978642e-05
PC1924,0.030654911542138792,1.5327455771069395e-05
PC1925,0.03050486215971846,1.5252431079859228e-05
PC1926,0.030299202807173724,1.514960140358686e-05
PC1927,0.030055326623276344,1.502766331163817e-05
PC1928,0.029829758883156126,1.4914879441578061e-05
PC1929,0.029468880777678834,1.4734440388839416e-05
PC1930,0.029410114180125898,1.4705057090062948e-05
PC1931,0.02913070490192744,1.4565352450963717e-05
PC1932,0.02877041918021119,1.4385209590105595e-05
PC1933,0.02865768026933397,1.4328840134666983e-05
PC1934,0.028311880147494424,1.415594007374721e-05
PC1935,0.02815906051411529,1.4079530257057644e-05
PC1936,0.027918514541476168,1.3959257270738082e-05
PC1937,0.027431017854257396,1.3715508927128696e-05
PC1938,0.027268578626653047,1.3634289313326522e-05
PC1939,0.02696762551656929,1.3483812758284642e-05
PC1940,0.0266707741534236,1.3335387076711799e-05
PC1941,0.026448462848703887,1.3224231424351942e-05
PC1942,0.026366451686967125,1.318322584348356e-05
PC1943,0.026115925240819824,1.3057962620409911e-05
PC1944,0.02591798707148478,1.2958993535742388e-05
PC1945,0.02575023359789459,1.2875116798947294e-05
PC1946,0.02552225612478158,1.2761128062390789e-05
PC1947,0.02530654184779878,1.2653270923899389e-05
PC1948,0.02472986625244832,1.2364933126224158e-05
PC1949,0.024660870765693656,1.2330435382846826e-05
PC1950,0.023956707390517435,1.1978353695258716e-05
PC1951,0.023727283984128596,1.1863641992064297e-05
PC1952,0.023516353997884234,1.1758176998942116e-05
PC1953,0.023319617305328645,1.165980865266432e-05
PC1954,0.02325555236215106,1.1627776181075529e-05
PC1955,0.023171534663074093,1.1585767331537045e-05
PC1956,0.02305294410290405,1.1526472051452023e-05
PC1957,0.02279171341394955,1.1395856706974774e-05
PC1958,0.022364730197528708,1.1182365098764352e-05
PC1959,0.02212219748932567,1.1061098744662833e-05
PC1960,0.02178157536011406,1.089078768005703e-05
PC1961,0.021611851681706058,1.0805925840853028e-05
PC1962,0.021299487294419477,1.0649743647209737e-05
PC1963,0.020953975035964155,1.0476987517982076e-05
PC1964,0.02057351174082728,1.028675587041364e-05
PC1965,0.020362637659077032,1.0181318829538515e-05
PC1966,0.020197063626610393,1.0098531813305196e-05
PC1967,0.0199909825969745,9.995491298487248e-06
PC1968,0.01975468350751943,9.877341753759715e-06
PC1969,0.019589576312116403,9.794788156058201e-06
PC1970,0.019492923461459605,9.746461730729802e-06
PC1971,0.018937750617823112,9.468875308911556e-06
PC1972,0.018835405168642946,9.417702584321472e-06
PC1973,0.01855857432230207,9.279287161151032e-06
PC1974,0.018114826694760573,9.057413347380285e-06
PC1975,0.01794680414914628,8.973402074573138e-06
PC1976,0.017835796094162346,8.917898047081172e-06
PC1977,0.0174836229406944,8.741811470347199e-06
PC1978,0.017312610358561426,8.656305179280713e-06
PC1979,0.017179563875257816,8.589781937628906e-06
PC1980,0.01651272164803908,8.256360824019538e-06
PC1981,0.016145305013203756,8.072652506601878e-06
PC1982,0.015867481339859192,7.933740669929596e-06
PC1983,0.015723340923892427,7.861670461946212e-06
PC1984,0.015080723083811448,7.540361541905723e-06
PC1985,0.014994360871337637,7.4971804356688175e-06
PC1986,0.014586247138654735,7.293123569327367e-06
PC1987,0.014197204961224508,7.098602480612253e-06
PC1988,0.01375392129257849,6.876960646289244e-06
PC1989,0.013535667828238767,6.767833914119382e-06
PC1990,0.013142896562646639,6.571448281323319e-06
PC1991,0.012373607774201968,6.186803887100983e-06
PC1992,0.012080910858986837,6.040455429493418e-06
PC1993,0.011429468022551284,5.714734011275641e-06
PC1994,0.0099370582147482,4.9685291073740995e-06
PC1995,0.009136565066869336,4.568282533434668e-06
PC1996,0.00866547261640641,4.332736308203205e-06
PC1997,0.0066809572115204266,3.3404786057602127e-06
PC1998,0.003921346876633423,1.9606734383167113e-06
PC1999,0.0023223120250856926,1.1611560125428461e-06
PC2000,0.0016517597859503884,8.258798929751941e-07
